title,year,director,actors,rating,runtime,genre
Only Lovers Left Alive,7.607878073278507,Jim Jarmusch,"Tilda Swinton, Tom Hiddleston, Mia Wasikowska, John Hurt",76.77982720685162,123.0,Comedy
Crawl,7.61085279039525,Alexandre Aja,"Kaya Scodelario, Barry Pepper, Morfydd Clark, Ross Anderson",53.43178395413476,87.0,Action
The Man Who Knew Infinity,7.60887062919126,Matt Brown,"Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi",76.77982720685162,108.0,Biography
The Boy Who Harnessed the Wind,7.61085279039525,Chiwetel Ejiofor,"Chiwetel Ejiofor, Maxwell Simba, Felix Lemburo, Robert Agengo",86.54418743517611,113.0,Biography
War Dogs,7.6093665379542115,Todd Phillips,"Jonah Hill, Miles Teller, Steve Lantz, Gregg Weiner",74.44714078403649,114.0,Biography
The Imitation Game,7.608374474380783,Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech",97.01477171215117,114.0,Biography
Underwater,7.611347717403621,William Eubank,"Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller",47.921717176698934,95.0,Action
The Rewrite,7.608374474380783,Marc Lawrence,"Hugh Grant, Whit Baldwin, Vanessa Wasche",51.55537689731064,107.0,"Romance, Comedy"
The Girl on the Mountain,7.612336837167746,Matt Sconce,"Megan Elizabeth Barker, Daniel O'Reilly, Kenzie Sconce",51.55537689731064,94.0,"Thriller, Drama"
See for Me,7.611842399580417,Randall Okita,"Kim Coates, Jessica Parker Kennedy, Laura Vandervoort",53.43178395413476,92.0,Thriller
Black Panther,7.610357618312838,Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira",79.15561321339966,134.0,Action
"Three Billboards Outside Ebbing, Missouri",7.609862200913554,Martin McDonagh,"Frances McDormand, Woody Harrelson, Sam Rockwell, Caleb Landry Jones",99.74468116706201,115.0,Comedy
The Odd Life of Timothy Green,7.607381425639791,Peter Hedges,"Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush",63.42089566023286,105.0,Comedy
Moonrise Kingdom,7.607381425639791,Wes Anderson,"Jared Gilman, Kara Hayward, Bruce Willis, Bill Murray",91.69017539499492,94.0,Comedy
mother!,7.609862200913554,Darren Aronofsky,"Jennifer Lawrence, Javier Bardem, Ed Harris",72.1572896883122,121.0,"Drama, Horror, Mystery"
Trolls Holiday,7.609862200913554,Joel Crawford,"Anna Kendrick, Justin Timberlake, Zooey Deschanel",65.54208112702213,26.0,"Adventure, Animation, Family, Fantasy"
Ayla: The Daughter of War,7.609862200913554,Can Ulkay,"Çetin Tekindor, Ismail Hacioglu, Kyung-jin Lee, Kim Seol",105.34097671425337,125.0,Biography
Adrift,7.610357618312838,Baltasar Kormákur,"Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne",63.42089566023286,96.0,Action
The Master,7.607381425639791,Paul Thomas Anderson,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams, Jesse Plemons",74.44714078403649,138.0,Drama
Little Big Mouth,7.611842399580417,"Gray Hofmeyr, Ziggy Hofmeyr","Jacques Adriaanse, James Borthwick, Charlie Bouguenon",44.44501216944001,94.0,Comedy
Extinct,7.611842399580417,"David Silverman, Raymond S. Persi","Adam Devine, Rachel Bloom, Ken Jeong",61.34119912365712,84.0,"Animation, Comedy, Family, Adventure"
Hit and Run,7.607381425639791,"Directors:David Palmer, Dax Shepard","Dax Shepard, Kristen Bell, Bradley Cooper, Kristin Chenoweth",53.43178395413476,100.0,Action
Miracles from Heaven,7.6093665379542115,Patricia Riggen,"Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino",74.44714078403649,109.0,Biography
Time Is Up,7.611842399580417,Elisa Amoruso,"Bella Thorne, Benjamin Mascolo, Sebastiano Pigazzi",55.34828858751685,108.0,"Romance, Drama"
Mr. Turner,7.608374474380783,Mike Leigh,"Timothy Spall, Paul Jesson, Dorothy Atkinson, Marion Bailey",67.7050282591593,150.0,Biography
The Anomaly,7.608374474380783,Noel Clarke,"Noel Clarke, Ian Somerhalder, Brian Cox",33.47858098245263,97.0,"Thriller, Action, Science Fiction"
No,7.607381425639791,Pablo Larraín,"Gael García Bernal, Alfredo Castro, Antonia Zegers, Luis Gnecco",81.5747614577252,118.0,Drama
In the Blood,7.608374474380783,John Stockwell,"Gina Carano, Cam Gigandet, Ismael Cruz Cordova",49.718783340774266,108.0,"Action, Crime, Thriller"
Julia X,7.60688453121963,P.J. Pettiette,"Valerie Azlynn, Kevin Sorbo, Alicia Leigh Willis",34.9331339775956,92.0,Horror
Dear Zindagi,7.6093665379542115,Gauri Shinde,"Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley",81.5747614577252,151.0,Drama
The Cloverfield Paradox,7.610357618312838,Julius Onah,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz",42.76479054591126,102.0,Action
Spiderhead,7.612336837167746,Joseph Kosinski,"Chris Hemsworth, Miles Teller, Jurnee Smollett, Mark Paguio",41.12293065704463,106.0,Action
Single Mother by Choice,7.611842399580417,Dan Levy Dagerman,"Selina Ringel, Brittany S. Hall, Vanessa Angel",84.03753302013078,83.0,"Comedy, Drama"
Chhapaak,7.611347717403621,Meghna Gulzar,"Deepika Padukone, Vikrant Massey, Madhurjeet Sarghi, Payal Nair",39.519135538805955,120.0,Biography
Beautiful Creatures,7.607878073278507,Richard LaGravenese,"Alice Englert, Viola Davis, Emma Thompson, Alden Ehrenreich",53.43178395413476,124.0,Drama
The Great Wall,7.6093665379542115,Yimou Zhang,"Matt Damon, Tian Jing, Willem Dafoe, Andy Lau",49.718783340774266,103.0,Action
Bad Boys for Life,7.611347717403621,"Directors:Adil El Arbi, Bilall Fallah","Will Smith, Martin Lawrence, Vanessa Hudgens, Alexander Ludwig",61.34119912365712,124.0,Action
Flight 7500,7.608374474380783,Takashi Shimizu,"Leslie Bibb, Ryan Kwanten, Amy Smart",30.678795060196574,80.0,"Thriller, Horror, Mystery"
The Amazing Spider-Man 2,7.608374474380783,Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Paul Giamatti",63.42089566023286,142.0,Action
Minnal Murali,7.611842399580417,Basil Joseph,"Tovino Thomas, Guru Somasundaram, Aju Varghese, Baiju",94.33002052087464,158.0,Action
Hellraiser,7.612336837167746,David Bruckner,"Odessa A’zion, Jamie Clayton, Adam Faison, Drew Starkey",51.55537689731064,121.0,Horror
Compliance,7.607381425639791,Craig Zobel,"Ann Dowd, Dreama Walker, Pat Healy, Bill Camp",59.30271698622398,90.0,Crime
Holiday,7.608374474380783,A.R. Murugadoss,"Akshay Kumar, Sonakshi Sinha, Freddy Daruwala, Sumeet Raghavan",76.77982720685162,160.0,Action
Abraham Lincoln: Vampire Hunter,7.607381425639791,Timur Bekmambetov,"Benjamin Walker, Rufus Sewell, Dominic Cooper, Anthony Mackie",49.718783340774266,105.0,Action
Abominable,7.61085279039525,"Directors:Jill Culton, Todd Wilderman","Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",72.1572896883122,97.0,Animation
12 Mighty Orphans,7.611842399580417,Ty Roberts,"Luke Wilson, Vinessa Shaw, Wayne Knight",91.69017539499492,118.0,"History, Drama"
This Means War,7.607381425639791,McG,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger",57.305172884912324,103.0,Action
St. Vincent,7.608374474380783,Theodore Melfi,"Bill Murray, Melissa McCarthy, Naomi Watts, Jaeden Martell",76.77982720685162,102.0,Comedy
The Marine 5: Battleground,7.609862200913554,James Nunn,"Mike 'The Miz' Mizanin, Maryse Mizanin, Heath Miller, Trinity Fatu",63.42089566023286,91.0,Action
The God Committee,7.611842399580417,Austin Stark,"Kelsey Grammer, Julia Stiles, Colman Domingo",72.1572896883122,98.0,Thriller
Wind River,7.609862200913554,Taylor Sheridan,"Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille",89.0949827188567,107.0,Crime
Life Itself,7.610357618312838,Dan Fogelman,"Oscar Isaac, Olivia Wilde, Annette Bening",76.77982720685162,117.0,"Drama, Romance"
Unbroken,7.608374474380783,Angelina Jolie,"Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund",76.77982720685162,137.0,Action
The Call Up,7.6093665379542115,Charles Barker,"Max Deacon, Morfydd Clark, Ali Cook",37.95310590351998,90.0,"Adventure, Action, Science Fiction"
The Empty Man,7.611347717403621,David Prior,"James Badge Dale, Marin Ireland, Sasha Frolova, Samantha Logan",55.34828858751685,137.0,Horror
Monster Family 2,7.611842399580417,Holger Tappe,"Emily Carey, Jason Isaacs, Rainer Fritzsche",74.44714078403649,103.0,"Animation, Family"
Audible,7.611842399580417,Matthew Ogens,Amaree McKenstry-Hall,74.44714078403649,39.0,Documentary
Veronica Mars,7.608374474380783,Rob Thomas,"Kristen Bell, Jason Dohring, Enrico Colantoni, Christopher Lowell",65.54208112702213,107.0,Crime
Child 44,7.60887062919126,Daniel Espinosa,"Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman",59.30271698622398,137.0,Crime
Tammy,7.608374474380783,Ben Falcone,"Melissa McCarthy, Susan Sarandon, Kathy Bates, Allison Janney",33.47858098245263,97.0,Comedy
Jarhead 3: The Siege,7.6093665379542115,William Kaufman,"Scott Adkins, Charlie Weber, Dante Basco, Romeo Miller",59.30271698622398,95.0,"War, Action, Drama"
Arctic,7.610357618312838,Joe Penna,"Mads Mikkelsen, Maria Thelma Smáradóttir, Tintrinai Thikhasuk",67.7050282591593,98.0,Adventure
Concussion,7.60887062919126,Peter Landesman,"Will Smith, Alec Baldwin, Albert Brooks, David Morse",74.44714078403649,123.0,Biography
Pacific Rim: Uprising,7.610357618312838,Steven S. DeKnight,"John Boyega, Scott Eastwood, Cailee Spaeny, Burn Gorman",44.44501216944001,111.0,Action
Masterminds,7.6093665379542115,Jared Hess,"Zach Galifianakis, Kristen Wiig, Owen Wilson, Ross Kimball",47.921717176698934,95.0,Biography
Monster Trucks,7.6093665379542115,Chris Wedge,"Lucas Till, Jane Levy, Thomas Lennon",53.43178395413476,104.0,"Action, Comedy, Science Fiction"
Captive State,7.61085279039525,Rupert Wyatt,"John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga",51.55537689731064,109.0,Action
The Little Death,7.608374474380783,Josh Lawson,"Bojana Novakovic, Josh Lawson, Damon Herriman, Kate Mulvany",72.1572896883122,96.0,Comedy
Bajrangi Bhaijaan,7.60887062919126,Kabir Khan,"Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor",99.74468116706201,163.0,Action
The Five-Year Engagement,7.607381425639791,Nicholas Stoller,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie",55.34828858751685,124.0,Comedy
"As Above, So Below",7.608374474380783,John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil",55.34828858751685,93.0,Horror
The Rover,7.608374474380783,David Michôd,"Guy Pearce, Robert Pattinson, Scoot McNairy, David Field",59.30271698622398,103.0,Action
No One Lives,7.607381425639791,Ryûhei Kitamura,"Luke Evans, Gary Grubbs, Adelaide Clemens",47.921717176698934,86.0,"Horror, Thriller"
Dear Evan Hansen,7.611842399580417,Stephen Chbosky,"Ben Platt, Julianne Moore, Kaitlyn Dever",61.34119912365712,137.0,Drama
21 & Over,7.607878073278507,"Directors:Jon Lucas, Scott Moore","Miles Teller, Justin Chon, Jonathan Keltz, Sarah Wright",47.921717176698934,93.0,Comedy
The Lady in the Van,7.60887062919126,Nicholas Hytner,"Maggie Smith, Alex Jennings, Jim Broadbent, Clare Hammond",65.54208112702213,104.0,Biography
The Art of Racing in the Rain,7.61085279039525,Simon Curtis,"Kevin Costner, Milo Ventimiglia, Jackie Minns, Marcus Hondro",84.03753302013078,109.0,Comedy
Dope,7.60887062919126,Rick Famuyiwa,"Shameik Moore, Tony Revolori, Kiersey Clemons, Kimberly Elise",76.77982720685162,103.0,Adventure
Scooby-Doo! Adventures: The Mystery Map,7.607878073278507,Jomac Noph,"Frank Welker, Stephanie D'Abruzzo, Grey Griffin, Matthew Lillard",120.13937631356656,44.0,"Family, Comedy, Mystery, Animation"
Mid90s,7.610357618312838,Jonah Hill,"Sunny Suljic, Katherine Waterston, Lucas Hedges, Na-kel Smith",79.15561321339966,85.0,Comedy
John Wick,7.608374474380783,"Directors:Chad Stahelski, David Leitch","Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe",81.5747614577252,101.0,Action
The Other Lamb,7.61085279039525,Malgorzata Szumowska,"Raffey Cassidy, Michiel Huisman, Denise Gough",51.55537689731064,96.0,"Horror, Drama, Thriller"
Benny Loves You,7.61085279039525,Karl Holt,"Karl Holt, Claire Cartwright, George Collie",57.305172884912324,94.0,"Horror, Comedy"
Jigsaw,7.609862200913554,"Directors:Michael Spierig, Peter Spierig","Matt Passmore, Tobin Bell, Callum Keith Rennie, Hannah Emily Anderson",46.1638902214069,92.0,Crime
The House of Magic,7.607878073278507,"Jeremy Degruson, Ben Stassen, Mimi Maynard","Cinda Adams, George Babbit, Brianne Brozey",57.305172884912324,85.0,"Family, Fantasy, Animation, Adventure"
Pandemic,7.6093665379542115,John Suits,"Rachel Nichols, Alfie Allen, Missi Pyle",34.9331339775956,91.0,"Action, Science Fiction, Horror"
Unfinished Business,7.60887062919126,Ken Scott,"Vince Vaughn, Dave Franco, Tom Wilkinson, James Marsden",41.12293065704463,91.0,Comedy
The Secret Life of Walter Mitty,7.607878073278507,Ben Stiller,"Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn",79.15561321339966,114.0,Adventure
Spider-Man: Homecoming,7.609862200913554,Jon Watts,"Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei",81.5747614577252,133.0,Action
Poms,7.61085279039525,Zara Hayes,"Diane Keaton, Jacki Weaver, Celia Weston",63.42089566023286,90.0,"Comedy, Drama"
Amy,7.60887062919126,Asif Kapadia,"Amy Winehouse, Mitch Winehouse, Mark Ronson",86.54418743517611,128.0,"Documentary, Music"
No Time to Die,7.611842399580417,Cary Joji Fukunaga,"Daniel Craig, Ana de Armas, Rami Malek, Léa Seydoux",79.15561321339966,163.0,Action
Bird Box,7.610357618312838,Susanne Bier,"Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson",63.42089566023286,124.0,Horror
An Interview with God,7.610357618312838,Perry Lang,"David Strathairn, Brenton Thwaites, Yael Grobglas",72.1572896883122,97.0,"Drama, Mystery"
Justice League: War,7.608374474380783,Jay Oliva,"Sean Astin, Zach Callison, Christopher Gorham, Justin Kirk",86.54418743517611,79.0,"Animation, Action"
Victor Frankenstein,7.60887062919126,Paul McGuigan,"Daniel Radcliffe, James McAvoy, Jessica Brown Findlay, Andrew Scott",49.718783340774266,110.0,Drama
The Grand Budapest Hotel,7.608374474380783,Wes Anderson,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody",99.74468116706201,99.0,Adventure
Wanderlust,7.607381425639791,David Wain,"Jennifer Aniston, Paul Rudd, Malin Akerman, Justin Theroux",44.44501216944001,98.0,Comedy
The Grinch,7.610357618312838,"Directors:Yarrow Cheney, Scott Mosier","Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams",57.305172884912324,85.0,Animation
Bad Words,7.607878073278507,Jason Bateman,"Jason Bateman, Kathryn Hahn, Allison Janney, Rohan Chand",63.42089566023286,89.0,Comedy
Behind the Mask: The Batman Dead End Story,7.60887062919126,Eric Dow,"Neal Adams, Clark Bartram, Kurt Carley",97.01477171215117,98.0,Documentary
Belle,7.607878073278507,Amma Asante,"Gugu Mbatha-Raw, Matthew Goode, Emily Watson, Miranda Richardson",79.15561321339966,100.0,Biography
The Power of the Dog,7.611842399580417,Jane Campion,"Benedict Cumberbatch, Kirsten Dunst, Jesse Plemons, Kodi Smit-McPhee",67.7050282591593,126.0,Drama
Spectral,7.6093665379542115,Nic Mathieu,"James Badge Dale, Emily Mortimer, Bruce Greenwood, Max Martini",57.305172884912324,107.0,Action
Spider-Man: Far from Home,7.61085279039525,Jon Watts,"Tom Holland, Samuel L. Jackson, Jake Gyllenhaal, Marisa Tomei",81.5747614577252,129.0,Action
Gringo,7.610357618312838,Nash Edgerton,"Joel Edgerton, Charlize Theron, David Oyelowo, Thandiwe Newton",53.43178395413476,111.0,Action
Gone,7.607381425639791,Heitor Dhalia,"Amanda Seyfried, Jennifer Carpenter, Wes Bentley, Daniel Sunjata",49.718783340774266,94.0,Action
A Turtle's Tale 2: Sammy's Escape from Paradise,7.607381425639791,"Vincent Kesteloot, Ben Stassen, Mimi Maynard","Alan Shearman, Thomas Lee, Cinda Adams",47.921717176698934,92.0,"Adventure, Animation"
Snowden,7.6093665379542115,Oliver Stone,"Joseph Gordon-Levitt, Shailene Woodley, Melissa Leo, Zachary Quinto",79.15561321339966,134.0,Biography
Ghost Rider: Spirit of Vengeance,7.60688453121963,"Mark Neveldine, Brian Taylor","Nicolas Cage, Ciarán Hinds, Idris Elba",34.9331339775956,96.0,"Action, Fantasy, Thriller"
Becky,7.611347717403621,"Jonathan Milott, Cary Murnion","Lulu Wilson, Kevin James, Joel McHale",59.30271698622398,93.0,"Thriller, Crime, Horror"
Warm Bodies,7.607878073278507,Jonathan Levine,"Nicholas Hoult, Teresa Palmer, John Malkovich, Lio Tipton",67.7050282591593,98.0,Comedy
Zootopia,7.6093665379542115,"Directors:Byron Howard, Rich Moore, Jared Bush","Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate",97.01477171215117,108.0,Animation
Chappie,7.60887062919126,Neill Blomkamp,"Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver",67.7050282591593,120.0,Action
Good on Paper,7.611842399580417,Kimmy Gatewood,"Iliza Shlesinger, Britney Young, Christopher Nicholas Smith",44.44501216944001,92.0,"Comedy, Romance"
Circle,7.60887062919126,"Directors:Aaron Hann, Mario Miscione","Allegra Masters, Aimee McKay, Ashley Key, Autumn Federici",51.55537689731064,87.0,Drama
Night at the Museum: Secret of the Tomb,7.608374474380783,Shawn Levy,"Ben Stiller, Robin Williams, Owen Wilson, Dick Van Dyke",55.34828858751685,98.0,Adventure
Dangal,7.6093665379542115,Nitesh Tiwari,"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra",105.34097671425337,161.0,Action
Finding Dory,7.6093665379542115,"Directors:Andrew Stanton, Angus MacLane","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson",79.15561321339966,97.0,Animation
Rising Phoenix,7.611347717403621,"Ian Bonhôte, Peter Ettedgui","Jean-Baptiste Alaize, Ryley Batt, Ellie Cole",102.51999968996881,105.0,Documentary
The Sea Beast,7.612336837167746,Chris Williams,"Karl Urban, Zaris-Angel Hator, Jared Harris, Marianne Jean-Baptiste",74.44714078403649,115.0,Animation
Four Good Days,7.611347717403621,Rodrigo García,"Mila Kunis, Carla Gallo, Glenn Close",72.1572896883122,100.0,Drama
The Sessions,7.607381425639791,Ben Lewin,"John Hawkes, Helen Hunt, William H. Macy, Moon Bloodgood",76.77982720685162,95.0,Biography
South Park: Post COVID: The Return of COVID,7.611842399580417,Trey Parker,"Trey Parker, Matt Stone, April Stewart",84.03753302013078,62.0,"Animation, Comedy, TV Movie"
Absolutely Anything,7.60887062919126,Terry Jones,"Simon Pegg, Kate Beckinsale, Sanjeev Bhaskar, Rob Riggle",49.718783340774266,85.0,Comedy
Honey Boy,7.61085279039525,Alma Har'el,"Shia LaBeouf, Lucas Hedges, Noah Jupe, Byron Bowers",76.77982720685162,94.0,Drama
Open Season: Scared Silly,7.60887062919126,"David Feiss, Frantisek Vasa","Will Townsend, Donny Lucas, Melissa Sturm",49.718783340774266,84.0,"Animation, Comedy, Family, Adventure"
Barbie Video Game Hero,7.609862200913554,"Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson",74.44714078403649,72.0,"Animation, Family, Science Fiction"
Ex Machina,7.608374474380783,Alex Garland,"Alicia Vikander, Domhnall Gleeson, Oscar Isaac, Sonoya Mizuno",89.0949827188567,108.0,Drama
Ida,7.607878073278507,Pawel Pawlikowski,"Agata Kulesza, Agata Trzebuchowska, Dawid Ogrodnik, Jerzy Trela",81.5747614577252,82.0,Drama
The Founder,7.6093665379542115,John Lee Hancock,"Michael Keaton, Nick Offerman, John Carroll Lynch, Linda Cardellini",76.77982720685162,115.0,Biography
The Laundromat,7.61085279039525,Steven Soderbergh,"Gary Oldman, Antonio Banderas, AJ Meijer, Arsenio Castellanos",57.305172884912324,96.0,Comedy
Nymphomaniac: Vol. I,7.607878073278507,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf",69.9100080306912,117.0,Drama
The Tribes of Palos Verdes,7.609862200913554,"Brendan Malloy, Emmett Malloy","Maika Monroe, Cody Fern, Jennifer Garner",39.519135538805955,104.0,Drama
LOL,7.607381425639791,Lisa Azuelos,"Miley Cyrus, Douglas Booth, Ashley Greene, Demi Moore",25.507677718529486,97.0,Comedy
